type,price,profit,pair,scenario,timeframe,ema1,ema2
SELL,181.11,-741.1831311584101,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,188.65,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,185.44,-5436.619553186407,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,188.5,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,191.27,3851.987315096252,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,179.75,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,177.13,-4691.111497747712,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,180.5,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,176.21,-7271.94172552618,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,174.29,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,167.74,-10980.019667109358,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.22,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,148.63,20008.35932849173,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,136.96,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,147.63,22238.39714446111,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,153.26,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,146.94,-13341.111248485744,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,147.71,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,143.87,-8207.610455938382,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,160.34,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,177.44,30665.754161895486,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,170.28,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,165.0,-10435.526882441714,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,166.19,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,165.37,-1973.9875789962825,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,173.12,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,168.67,-8392.08443519345,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.47,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,146.42,-8529.688005050004,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,134.58,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,131.58,-6935.007957208087,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,134.82,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,140.98,12656.798425218032,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,141.35,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,140.76,-1663.8208926913794,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,144.42,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,146.4,3652.615625812614,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.75,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,134.27,-10120.473138834408,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.29,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,137.99,-1036.5954992094776,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,140.25,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,172.61,66335.95101705682,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,177.76,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,169.4,-17217.462501193862,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,178.2,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,180.41,3721.5235913781216,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,152.0,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,145.78,-14475.431776217709,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,144.89,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,142.58,-5681.596721354523,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,144.48,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,154.95,22875.76903246541,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,134.93,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,129.8,-13590.122552681016,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,133.64,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,128.44,-13350.13758614834,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,130.08,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,131.17,2217.8768546644715,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,134.9,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,133.37,-4078.5117238658713,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.58,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,145.0,-12152.056408734468,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,145.52,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,144.74,-2054.472514817142,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,146.53,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,154.34,15662.582668163464,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,142.69,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,143.56,1490.5676927096792,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,145.45,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,152.53,15077.1248658931,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,154.84,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,167.94,27787.762062488473,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,172.14,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,175.06,5629.024244564527,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,166.72,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,203.18,79820.85128230677,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,210.87,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,208.48,-5693.501994110877,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,217.1,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,236.43,38680.107198679354,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,238.37,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,234.7,-8062.883464991872,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,239.97,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,244.81,8857.377543128736,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,243.61,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,233.06,-21495.462478188565,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,240.51,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,235.67,-9887.188793978654,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,235.94,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,231.51,-9068.822943223524,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,233.55,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,235.77,3568.9772522127605,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,228.05,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,223.34,-9791.501514058036,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,226.96,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,215.75,-22053.688553839107,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,190.11,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,188.93,-3135.8876077473396,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,193.26,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,187.74,-12256.17255889799,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,189.45,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,191.17,3046.33573993505,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,196.1,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,190.3,-12386.100482798065,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,213.4,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,207.76,-10783.393624520511,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,188.05,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,236.06,95644.10624539055,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,262.79,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,240.06,-41505.18162448576,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,252.25,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,246.78,-9944.62699176243,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,259.7,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,249.12,-17734.02052291308,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,256.41,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,240.5,-25578.09954882384,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,238.9,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,231.77,-11797.978190247144,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,208.29,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,205.48,-5447.520302555815,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,205.02,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,196.96,-14671.752310607582,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,198.88,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,198.29,-1510.0636499290122,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,199.59,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,193.67,-10691.508423407387,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,177.21,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,168.42,-17010.701128675253,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,145.95,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,155.13,19465.728249334556,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,148.86,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,136.51,-28344.300727807335,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,126.88,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,122.96,-9936.639475392061,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,133.54,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,129.54,-9335.76323217107,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,130.23,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,128.39,-4479.268879430951,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,130.34,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,137.97,16224.139188134111,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,127.91,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,124.55,-8305.1143023115,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,129.67,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,118.68,-25144.861960170674,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,122.24,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,118.96,-7531.29310875808,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,117.58,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,109.6,-17956.584856516885,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,112.66,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,126.21,28683.075424053415,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,131.33,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,135.94,9097.127600914508,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,136.78,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,136.76,-431.83889630861813,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,139.26,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,149.31,19714.619484026218,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.63,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,148.43,-4774.460288526199,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.62,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,148.77,-4016.3920871529263,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,146.18,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,169.89,46550.15363394364,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,182.09,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,174.62,-14254.148951530224,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,175.89,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,172.81,-6085.057225570141,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,172.25,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,166.65,-10705.208474253013,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,168.85,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,174.01,8892.741846174118,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,177.39,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,172.09,-9817.361175895145,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,177.5,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,174.0,-6421.66472741199,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,159.44,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,156.64,-5644.252950685681,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.99,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,150.29,-1763.0233393203816,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,152.94,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,158.65,10429.66609276511,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,148.84,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,149.67,1255.2711966949282,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,143.34,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,142.29,-2634.753558407072,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,146.44,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,148.35,3484.1256376818637,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,152.8,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,150.53,-4922.222824465134,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,151.39,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,148.64,-5827.896117843338,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,150.83,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,159.15,15699.596263531479,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,164.12,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,188.08,44491.415217608796,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,187.06,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,183.66,-6893.96922885254,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,166.67,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,164.09,-5828.285307721875,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,167.74,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,176.17,16582.99067742529,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,196.53,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,192.22,-8306.027044690913,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,194.2,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,185.55,-15974.400583415816,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,193.13,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,186.53,-11802.01398022956,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,186.47,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,181.15,-9576.937583164661,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,198.53,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,196.46,-3671.42055207229,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,202.87,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,203.76,915.7703370486852,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,210.03,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,203.82,-9527.395050622872,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,205.66,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,232.07,37867.0610803641,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,244.93,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,237.54,-10606.94905041979,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,203.46,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,201.9,-2950.5796302039525,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,209.19,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,223.79,22049.95457731269,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,206.3,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,195.31,-18830.982271529734,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,198.54,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,195.12,-6065.4343163648155,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,190.03,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,183.75,-11008.663305598951,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,192.6,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,184.09,-14066.654414611578,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,191.53,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,195.35,5461.4302452473785,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,161.79,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,157.6,-8189.191065619409,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,161.8,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,157.58,-8019.582202673249,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,141.13,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,134.62,-13488.423913499515,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,142.04,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,132.65,-18249.40589808594,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,131.79,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,137.81,11162.262583854696,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.73,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,137.71,-2304.4233211294923,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,137.84,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,133.25,-9055.027349953161,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,142.1,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,136.17,-10865.213115643855,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,137.15,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,130.78,-11533.621841484797,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,137.95,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,132.2,-9889.103673659934,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,125.83,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,123.64,-4130.896909224917,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,125.5,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,124.89,-1349.682934094948,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,125.23,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,124.83,-984.3148975864751,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,122.24,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,122.07,-595.3027383982262,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,122.99,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,123.13,-55.951830005360534,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,124.71,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,124.45,-741.0265341613558,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,125.39,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,135.79,17271.210019546852,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.37,,SOLUSDT,StochRSI_TRIX,1h,26,50
SELL,136.47,-3466.318894625001,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,138.43,,SOLUSDT,StochRSI_TRIX,1h,26,50
BUY,3.4247,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,3.1587,-789.6184548632009,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,3.5936,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,12.2773,22212.248321389463,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,14.217,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,13.795,-975.3817719243561,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,14.6881,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,13.9345,-1602.5770741742235,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,15.8338,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,14.1552,-3094.019605463429,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,18.0645,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,22.0209,5595.852726964931,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,30.4763,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,42.854,12669.439210861314,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,44.869,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,41.049,-3803.7298115112644,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,43.654,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,34.988,-8027.857150411113,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,36.716,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,36.476,-255.1260897777829,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,39.981,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,36.82,-2565.5588625727214,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,33.97,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,32.211,-1559.4466032105593,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,29.692,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,155.16,117287.58085044484,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,156.69,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,151.47,-5029.9083224991045,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,158.79,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,227.07,59946.57433593983,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,237.2,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,212.49,-21086.37534147082,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,224.24,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,196.09,-22679.979434204288,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,184.83,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,176.46,-7284.162130855169,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,105.92,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,99.74,-8887.394010871765,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,97.31,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,89.13,-11954.057697162381,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,87.8,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,112.95,36467.85968812698,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,36.6,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,31.91,-21291.003546505293,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,37.09,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,33.93,-12391.78630230554,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,37.36,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,38.49,3770.542935284655,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,41.93,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,40.16,-5865.461482974948,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,42.5,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,39.28,-9925.606669683737,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,43.46,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,41.11,-6585.599337372478,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,33.47,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,33.0,-1731.8522447200376,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,32.86,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,32.82,-289.13395916209265,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,34.06,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,32.73,-4454.382341058954,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,33.52,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,32.72,-2670.1006409254187,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,31.25,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,30.78,-1693.5639484965504,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,14.02,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,13.73,-2237.651431057151,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,14.12,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,13.01,-7927.717130057921,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,13.65,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,23.47,65456.372673900856,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,23.56,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,21.92,-11115.210056976037,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,20.91,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,20.41,-3681.298084190872,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,20.99,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,20.52,-3372.7235233992105,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,20.8,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,20.54,-1923.744635989453,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,22.98,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,22.33,-4051.174236171035,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,23.19,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,22.19,-5895.6998771527,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,22.67,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,22.05,-3637.7938411987416,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,20.48,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,19.93,-3472.7083644056547,SOLUSDT,StochRSI_TRIX,4h,26,50
BUY,17.37,,SOLUSDT,StochRSI_TRIX,4h,26,50
SELL,15.98,-9724.502697754753,SOLUSDT,StochRSI_TRIX,4h,26,50
