type,scenario,backtest_pair,ema_periods,price,profit,timeframe
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",98.12,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",96.31,-1634.5004011624842,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",100.32,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",94.8,-4554.519550757905,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",97.32,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",94.48,-2329.5308353299333,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",97.85,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",97.91,-58.209650040982524,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",102.31,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",110.34,5687.752481970238,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",111.94,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",110.42,-1190.396502507836,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",106.81,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",182.54,55389.28248501636,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",185.32,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",179.46,-4411.397639519899,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",188.99,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",179.87,-6414.948980743182,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",152.82,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",146.47,-5273.701480488075,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",150.86,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",145.65,-4222.944938485292,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",160.45,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",169.66,6344.377023948415,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",170.8,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",168.48,-1792.590530035246,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",172.97,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",162.01,-7631.83028724858,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",150.56,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",137.08,-10022.509585434425,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",143.52,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",138.85,-3401.1447620906984,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",151.64,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",171.85,12767.143878988194,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",182.52,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",180.08,-1618.215764165565,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",158.3,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",146.79,-8000.041966214412,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",147.88,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",145.42,-1802.88537390063,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",148.02,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",139.33,-5900.180868101539,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",145.3,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",167.88,14208.89591512004,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",186.04,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",230.69,25399.96872806264,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",242.88,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",237.09,-3327.147276061136,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",233.07,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",206.55,-14801.051018270591,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",216.71,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",202.17,-7789.0262606053875,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",201.99,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",233.66,16461.44276049614,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",141.01,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",131.62,-8320.632758648208,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",128.55,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",148.17,17249.629054731253,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",148.52,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",148.46,-237.0425708857074,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",161.37,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",171.44,7994.611237254954,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",182.55,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",172.52,-7834.1954634551075,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",174.05,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",172.21,-1571.0651926761784,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",151.77,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",148.18,-3248.391131790544,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",151.07,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",177.71,22113.02376567367,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",192.0,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",186.05,-4809.58903926675,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",175.23,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",189.6,11581.512160618557,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",191.61,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",183.1,-7112.604612273077,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",204.48,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",187.2,-12726.9078678425,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",186.9,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",190.77,2614.5594989722013,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",201.92,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",202.92,490.2017692202353,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",208.19,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",204.07,-2935.7329604907427,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",217.25,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",237.91,12705.654248503357,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",229.41,nan,4h
SELL,StochRSI_SMA,SOLUSDT,"(14, 26)",221.2,-5514.8375095900265,4h
BUY,StochRSI_SMA,SOLUSDT,"(14, 26)",130.1,nan,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",3.5128,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",3.1587,-1020.6121391397191,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",4.8068,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",8.3002,6504.178886578997,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",11.1003,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",13.2421,2961.699666844039,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",18.0645,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",26.4067,8480.302808629389,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",32.6112,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",43.865,9241.059008052845,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",40.857,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",41.682,678.6526325275772,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",36.716,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",36.624,-143.76007233239216,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",33.97,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",33.345,-725.6752405530133,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",29.692,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",27.612,-2567.0208494770195,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",31.789,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",71.305,41424.6809095096,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",93.95,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",160.23,52615.04870258886,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",158.51,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",158.47,-210.48215959167283,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",158.19,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",155.78,-2113.8102734712884,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",182.6,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",195.41,8590.48757188399,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",225.31,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",239.04,7949.805728725507,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",224.24,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",196.09,-17957.252141915393,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",180.08,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",175.49,-3321.851598175359,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",198.59,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",180.17,-11319.075346256053,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",148.65,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",141.22,-5596.494600156104,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",105.92,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",106.84,752.6538594617741,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",101.6,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",87.71,-14374.453137833625,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",87.8,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",112.95,25574.903908612105,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",105.59,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",101.21,-4942.719004268278,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",92.31,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",84.95,-8951.030065835264,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",42.23,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",40.44,-4439.580908115458,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",36.6,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",31.91,-12559.736408214318,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",38.46,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",33.42,-11180.041526769826,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",37.36,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",41.33,7680.8439856950135,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",41.93,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",41.49,-962.5237522902898,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",42.5,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",39.28,-6169.90984169938,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",43.46,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",44.0,813.4959621441521,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",34.8,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",33.0,-3963.5542693862226,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",33.6,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",34.12,994.3678903138789,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",33.38,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",33.12,-658.432355446319,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",30.84,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",28.86,-4656.865361584525,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",31.11,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",31.64,1037.1274641375057,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",36.01,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",30.78,-9879.064640574987,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",31.62,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",32.82,2101.752996675161,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",14.2,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",13.35,-3651.352859582781,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",14.12,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",13.01,-4477.335380998571,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",13.65,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",21.65,30102.94764784818,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",24.57,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",23.32,-4262.99825340799,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",23.56,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",23.88,941.4602665969142,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",19.21,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",20.87,6650.4944480303675,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",22.98,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",22.33,-2519.571528622997,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",20.48,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",19.93,-2327.1099670119147,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",20.03,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",20.59,2125.363558368437,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",15.59,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",16.5,4680.247200587124,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",18.28,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",25.54,34362.35056132628,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",24.94,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",24.64,-1626.976114426434,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",24.56,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",23.09,-7321.009207699157,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",21.42,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",19.83,-8486.298486908097,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",20.14,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",19.47,-3596.2416617005947,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",18.85,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",19.52,3419.0347797972645,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",20.21,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",22.33,10717.6407027096,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",23.93,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",58.01,162560.31161525974,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",60.75,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",67.56,30617.813273400534,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",93.78,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",101.8,25838.086910855433,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",97.07,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",97.91,2414.7049166365177,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",102.31,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",110.34,25852.82462855871,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",125.68,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",182.54,162905.3536179937,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",190.35,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",179.87,-29576.774749178905,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",141.55,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",147.81,21169.09652478312,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",146.05,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.47,759.9447562138666,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",150.86,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",145.65,-18551.857839385106,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",160.45,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",169.66,27871.540439731267,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",136.58,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",137.08,1187.4032401285367,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",157.88,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",171.85,45869.29481321084,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",190.84,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",180.08,-33083.12824631343,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",158.3,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.79,-39982.887508138316,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",148.17,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",147.16,-4105.443954343675,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",147.88,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",145.42,-8936.578578705201,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",155.46,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",167.88,38189.18795882631,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",186.04,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",230.69,125189.32095177297,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",195.79,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",191.32,-15743.455866502947,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",216.71,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",202.17,-43424.52286853164,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",201.99,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",233.66,91774.02587761078,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",169.88,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",141.87,-113447.25361808832,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",142.16,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",144.79,9728.66507202934,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",134.64,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",129.84,-21441.396391719463,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",141.01,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",131.62,-37890.24728035694,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",128.55,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.17,78550.84214585391,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",161.37,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",171.44,36471.375638332334,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",182.55,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",172.52,-35739.5596974513,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",164.5,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",152.32,-45161.20950093679,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",143.69,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.18,16520.181077455287,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",156.43,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",177.71,76741.89095624001,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",175.23,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",189.6,52122.36398748867,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",204.48,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",187.2,-60023.28901024186,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",186.9,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",190.77,12330.918245885405,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",202.95,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",202.92,-1008.6858473019674,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",224.07,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",237.91,39240.566878942074,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",210.71,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",221.2,33347.277373352204,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",136.33,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",136.53,47.36779139051214,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",139.67,nan,4h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",133.5,-32933.46557593113,4h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",124.96,nan,4h
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",6.1225,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",35.43,47787.530193058396,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",36.157,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",30.837,-8571.606580910076,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",34.165,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",200.69,239480.7117845692,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",211.65,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",200.67,-15360.106425521779,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",132.14,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",99.67,-67453.94716953914,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",42.04,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",30.44,-57017.33516039577,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",30.8,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",30.85,32.987748413259396,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",32.62,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",24.38,-37768.29758243456,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",23.58,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",17.33,-29569.86411747159,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",24.05,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",20.9,-10781.698188896771,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",26.8,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",21.74,-13443.732522649421,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",23.13,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",88.77,162400.47378801682,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",96.96,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",151.25,122554.73194414566,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",178.15,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",155.22,-44474.108876859886,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",173.03,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",142.52,-52856.498714941,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",144.63,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",181.45,61931.78458720478,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",242.19,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",199.32,-54676.18639388456,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",149.21,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",150.06,1081.796499423188,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",160.69,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",158.48,-3833.25237470321,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",174.84,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",210.83,50929.88328898497,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",219.97,nan,1d
SELL,StochRSI_TRIX,SOLUSDT,"(14, 26)",177.62,-58173.054742526525,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",136.35,nan,1d
BUY,StochRSI_TRIX,SOLUSDT,"(14, 26)",3.5128,nan,4h
